Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB00039,Sr. SRE,Site Reliability Engineer (SRE),Senior,Government,Terraform/Datadog,Runbooks | SLOs/SLIs | Load Testing | Service Mesh | Chaos Engineering | Observability | Autoscaling,Linux | Kubernetes | Monitoring/Observability | Incident Response | Scripting (Python/Go),7,M.Sc. Cloud Computing,None,0,2,185000,Full-Time,Remote,Shopify,Large (1001–5000),Delhi,India,2024-11-04,"Shopify (Large (1001–5000)) is hiring a Sr. SRE to join our Government engineering team. You will improve system reliability and reduce toil through automation using Runbooks, SLOs/SLIs, and Load Testing. We expect 7+ years of experience and a degree in M.Sc. Cloud Computing. Full-Time · Remote."
JOB00040,Staff Senior Business Analyst,Business/Systems Analyst,Principal / Staff,AgriTech,SAP/ERP Analysis,Requirements Gathering | SQL | Agile/Scrum | Change Management | UAT Coordination | KPI Reporting,Requirements Analysis | SQL | Stakeholder Management | Process Mapping | Documentation,15,B.Sc. Business Administration,Google Professional Data Analytics Certificate,1,24,245500,Full-Time,Remote,Canva,Startup (1–50),Sydney,Australia,2025-05-13,"At Canva (Startup (1–50)), our AgriTech team is growing fast. We need a Staff Senior Business Analyst who thrives with Requirements Gathering, SQL, and Agile/Scrum. You'll translate business requirements into functional specifications in a collaborative, fast-paced environment. 15+ years exp · B.Sc. Business Administration · Full-Time · Remote."
JOB00041,"Senior UX Researcher, Real Estate",UI/UX Designer,Senior,Real Estate,Figma/Design Systems,Accessibility (WCAG) | A/B Testing | Journey Mapping | Prototyping | Wireframing | Design Tokens | Information Architecture | User Research,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,8,B.A. Visual Communication,Google UX Design Certificate | Interaction Design Foundation Certificate,2,25,135500,Part-Time,Hybrid,Adobe,Large (1001–5000),Mumbai,India,2025-02-07,"Adobe is scaling its Real Estate infrastructure and needs a talented Senior UX Researcher, Real Estate. Core stack: Accessibility (WCAG), A/B Testing, Journey Mapping. You'll run usability testing and iterate on prototypes, partner cross-functionally, and set technical standards. 8+ yrs exp. B.A. Visual Communication. Part-Time · Hybrid · Large (1001–5000)."
JOB00042,Sr. Server-Side Engineer – NestJS/TypeScript,Backend Developer,Senior,Government,NestJS/TypeScript,Message Queues | GraphQL | Kotlin | Microservices | Docker | PostgreSQL | Caching Strategies | Go,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,6,M.Sc. Computer Science,Redis Certified Developer,1,19,154000,Full-Time,Remote,MongoDB,Enterprise (5000+),New York,USA,2025-02-07,"We're looking for a Sr. Server-Side Engineer – NestJS/TypeScript at MongoDB to power our Government platform. Day-to-day, you'll ensure backend scalability and security with deep expertise in Message Queues and GraphQL. You bring 6+ years, strong Kotlin skills, and a M.Sc. Computer Science (or equivalent). Full-Time | Remote | Enterprise (5000+)."
JOB00043,Embedded Systems Engineer (Rust/Embedded HAL),Embedded Systems Engineer,Mid-Level,Telecom,Rust/Embedded HAL,UART/SPI/I2C | Bare-Metal Programming | CAN Bus | Signal Processing | JTAG Debugging | Device Drivers | PCB Bring-Up,C/C++ | RTOS | Microcontrollers | Hardware Interfaces (SPI/I2C/UART) | Debugging Tools (JTAG),5,B.Eng. Electronics & Communication,Certified Embedded Systems Professional,1,26,94000,Contract,Remote,ServiceNow,Enterprise (5000+),Seoul,South Korea,2024-11-08,"We're looking for a Embedded Systems Engineer (Rust/Embedded HAL) at ServiceNow to power our Telecom platform. Day-to-day, you'll design low-power embedded systems for IoT devices with deep expertise in UART/SPI/I2C and Bare-Metal Programming. You bring 5+ years, strong CAN Bus skills, and a B.Eng. Electronics & Communication (or equivalent). Contract | Remote | Enterprise (5000+)."
JOB00044,Entry-Level Application Security Engineer,Cybersecurity Analyst,Junior,Gaming,Splunk/SIEM,IBM QRadar | ISO 27001 | Metasploit | Threat Hunting | Carbon Black | OSINT,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,1,Bootcamp + Self-Taught,None,0,19,72000,Contract,Hybrid,Figma,Large (1001–5000),Toronto,Canada,2025-04-02,"At Figma (Large (1001–5000)), our Gaming team is growing fast. We need a Entry-Level Application Security Engineer who thrives with IBM QRadar, ISO 27001, and Metasploit. You'll design and implement zero-trust and least-privilege controls in a collaborative, fast-paced environment. 1+ years exp · Bootcamp + Self-Taught · Contract · Hybrid."
JOB00045,"Staff Product Designer, Travel & Hospitality",UI/UX Designer,Principal / Staff,Travel & Hospitality,Adobe XD/Prototyping,Persona Development | Wireframing | Visual Design | User Research | Accessibility (WCAG) | Journey Mapping | Prototyping,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,14,M.Sc. Human-Computer Interaction,Nielsen Norman Group UX Certification | Interaction Design Foundation Certificate,2,13,236500,Full-Time,Remote,MongoDB,Large (1001–5000),Tel Aviv,Israel,2025-03-13,"MongoDB is scaling its Travel & Hospitality infrastructure and needs a talented Staff Product Designer, Travel & Hospitality. Core stack: Persona Development, Wireframing, Visual Design. You'll partner with product and engineering on end-to-end UX, partner cross-functionally, and set technical standards. 14+ yrs exp. M.Sc. Human-Computer Interaction. Full-Time · Remote · Large (1001–5000)."
JOB00046,iOS Developer (Kotlin/MVVM),Mobile App Developer,Principal / Staff,Government,Kotlin/MVVM,Fastlane | Dart | Push Notifications | In-App Purchases | Google Play Console | SQLite | Crashlytics | Room DB | Kotlin Multiplatform,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,14,B.Sc. Information Technology,iOS App Development with SwiftUI (Apple) | React Native Certification (Udemy/Meta),2,1,291000,Contract,Remote,IBM,Enterprise (5000+),Boston,USA,2025-02-27,"We're looking for a iOS Developer (Kotlin/MVVM) at IBM to power our Government platform. Day-to-day, you'll ship features across iOS and Android from a shared codebase with deep expertise in Fastlane and Dart. You bring 14+ years, strong Push Notifications skills, and a B.Sc. Information Technology (or equivalent). Contract | Remote | Enterprise (5000+)."
JOB00047,Full Stack Developer (MERN/MongoDB),Full Stack Developer,Lead,HealthTech,MERN/MongoDB,Serverless | PostgreSQL | Tailwind CSS | GraphQL | WebSockets | Redis | TypeScript | CI/CD,JavaScript/TypeScript | React or Vue | Node.js | SQL/NoSQL | REST APIs,12,B.Eng. Software Engineering,Meta Full-Stack Developer Certificate | AWS Certified Developer – Associate | freeCodeCamp Full Stack Certification,3,4,193000,Full-Time,On-Site,Amazon,Mid-size (201–1000),Zurich,Switzerland,2025-03-25,"Shape the future of HealthTech at Amazon. As a Full Stack Developer (MERN/MongoDB) you will build and maintain both client and server layers with hands-on mastery of Serverless and PostgreSQL. We value deep knowledge of Tailwind CSS and a pragmatic, ownership-driven mindset. 12 years' experience required. B.Eng. Software Engineering preferred. Full-Time | On-Site."
JOB00048,"Senior UI/UX Designer, Gaming",UI/UX Designer,Senior,Gaming,Sketch/InVision,Visual Design | User Research | Prototyping | Design Tokens | Usability Testing | Journey Mapping | Design Systems,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,6,B.Sc. Human-Computer Interaction,Google UX Design Certificate | Nielsen Norman Group UX Certification,2,22,147500,Full-Time,Hybrid,Cloudflare,Mid-size (201–1000),Tokyo,Japan,2025-03-21,"We're looking for a Senior UI/UX Designer, Gaming at Cloudflare to power our Gaming platform. Day-to-day, you'll translate user research into intuitive interfaces with deep expertise in Visual Design and User Research. You bring 6+ years, strong Prototyping skills, and a B.Sc. Human-Computer Interaction (or equivalent). Full-Time | Hybrid | Mid-size (201–1000)."
JOB00049,DeFi Engineer (Rust/Solana),Blockchain Developer,Senior,AgriTech,Rust/Solana,IPFS | Gas Optimization | Smart Contracts | Web3.js | Layer 2 Scaling | DeFi Protocols | Solidity | Consensus Mechanisms | Security Audits,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),9,M.Sc. Computer Science,ConsenSys Blockchain Developer Certification | Chainlink Certified Developer | Solidity Developer Certification,3,23,138500,Freelance,Remote,Twilio,Small (51–200),Delhi,India,2025-03-10,"Twilio is scaling its AgriTech infrastructure and needs a talented DeFi Engineer (Rust/Solana). Core stack: IPFS, Gas Optimization, Smart Contracts. You'll integrate wallets and on-chain data into dApps, partner cross-functionally, and set technical standards. 9+ yrs exp. M.Sc. Computer Science. Freelance · Remote · Small (51–200)."
JOB00050,Associate Systems Engineer – Java,Software Engineer,Junior,Media & Streaming,Java/Spring Boot,System Design | Kafka | Design Patterns | CI/CD | Redis | Docker | Unit Testing,Data Structures & Algorithms | System Design | OOP | Git | Debugging,1,M.Sc. Computer Science,Oracle Java SE Certified,1,20,46000,Full-Time,Remote,CrowdStrike,Mid-size (201–1000),Seoul,South Korea,2025-05-10,"CrowdStrike is scaling its Media & Streaming infrastructure and needs a talented Associate Systems Engineer – Java. Core stack: System Design, Kafka, Design Patterns. You'll design and ship scalable backend services, partner cross-functionally, and set technical standards. 1+ yrs exp. M.Sc. Computer Science. Full-Time · Remote · Mid-size (201–1000)."
JOB00051,"Applied Scientist, HR Tech Team",Data Scientist,Principal / Staff,HR Tech,Python/Scikit-learn,Looker | Time Series Forecasting | A/B Testing | Probability | Plotly | CatBoost | Power BI | Tableau | XGBoost,Python | SQL | Machine Learning | Statistics | Feature Engineering,13,M.Sc. Artificial Intelligence,None,0,7,280500,Full-Time,Hybrid,Shopify,Mid-size (201–1000),San Francisco,USA,2025-02-25,"At Shopify (Mid-size (201–1000)), our HR Tech team is growing fast. We need a Applied Scientist, HR Tech Team who thrives with Looker, Time Series Forecasting, and A/B Testing. You'll communicate insights to executive stakeholders in a collaborative, fast-paced environment. 13+ years exp · M.Sc. Artificial Intelligence · Full-Time · Hybrid."
JOB00052,Junior AI Engineer – spaCy/PyTorch,AI/NLP Engineer,Junior,HR Tech,spaCy/PyTorch,Embeddings | Transformer Architectures | Tokenization | Model Evaluation | RAG Pipelines | Vector Databases | Prompt Engineering | Named Entity Recognition | Guardrails,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,0,M.Sc. Artificial Intelligence,None,0,14,82000,Contract,Hybrid,Figma,Large (1001–5000),Boston,USA,2024-04-14,"Shape the future of HR Tech at Figma. As a Junior AI Engineer – spaCy/PyTorch you will develop NLP models for search, classification, and extraction with hands-on mastery of Embeddings and Transformer Architectures. We value deep knowledge of Tokenization and a pragmatic, ownership-driven mindset. 0 years' experience required. M.Sc. Artificial Intelligence preferred. Contract | Hybrid."
JOB00053,Sr. Network Engineer – Palo Alto,Network Engineer,Senior,Manufacturing,Palo Alto/VPN,SD-WAN | MPLS | VLANs | Load Balancers | BGP | Firewalls,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,7,B.Sc. Information Technology,CCNP,1,5,135000,Contract,Hybrid,Microsoft,Enterprise (5000+),Manchester,UK,2025-04-04,"Shape the future of Manufacturing at Microsoft. As a Sr. Network Engineer – Palo Alto you will automate network configuration and monitoring with hands-on mastery of SD-WAN and MPLS. We value deep knowledge of VLANs and a pragmatic, ownership-driven mindset. 7 years' experience required. B.Sc. Information Technology preferred. Contract | Hybrid."
JOB00054,Backend Developer – Go,Backend Developer,Mid-Level,SaaS,Go/Fiber,Caching Strategies | Temporal | PostgreSQL | API Versioning | GraphQL | Kotlin | REST APIs,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,3,B.Eng. Electronics & Communication,Oracle Java SE Certified | Redis Certified Developer,2,15,97500,Full-Time,Remote,CrowdStrike,Startup (1–50),Cape Town,South Africa,2025-03-15,"CrowdStrike (Startup (1–50)) is hiring a Backend Developer – Go to join our SaaS engineering team. You will ensure backend scalability and security using Caching Strategies, Temporal, and PostgreSQL. We expect 3+ years of experience and a degree in B.Eng. Electronics & Communication. Full-Time · Remote."
JOB00055,Staff Infrastructure Engineer – Jenkins/Docker,DevOps Engineer,Principal / Staff,FinTech,Jenkins/Docker,Grafana | Blue-Green Deployments | GitOps | Infrastructure as Code | Helm | ArgoCD,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),17,B.Sc. Information Technology,HashiCorp Certified: Terraform Associate,1,14,304500,Full-Time,Remote,SAP,Enterprise (5000+),Munich,Germany,2024-03-02,"SAP is scaling its FinTech infrastructure and needs a talented Staff Infrastructure Engineer – Jenkins/Docker. Core stack: Grafana, Blue-Green Deployments, GitOps. You'll automate build, test, and deployment pipelines, partner cross-functionally, and set technical standards. 17+ yrs exp. B.Sc. Information Technology. Full-Time · Remote · Enterprise (5000+)."
JOB00056,"Staff Senior Web3 Developer, SaaS",Blockchain Developer,Principal / Staff,SaaS,Move/Aptos,Gas Optimization | Layer 2 Scaling | Smart Contracts | IPFS | DeFi Protocols | Security Audits | Web3.js | Ethers.js,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),15,B.Sc. Computer Science,None,0,5,278500,Full-Time,Hybrid,Oracle,Large (1001–5000),Munich,Germany,2024-07-22,"We're looking for a Staff Senior Web3 Developer, SaaS at Oracle to power our SaaS platform. Day-to-day, you'll optimise gas costs and contract performance with deep expertise in Gas Optimization and Layer 2 Scaling. You bring 15+ years, strong Smart Contracts skills, and a B.Sc. Computer Science (or equivalent). Full-Time | Hybrid | Large (1001–5000)."
JOB00057,"Mobile App Engineer, Government Team",Mobile App Developer,Lead,Government,React Native/TypeScript,Crashlytics | In-App Purchases | Kotlin Multiplatform | SQLite | CoreML | Jetpack Compose | Xcode,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,11,Bootcamp + Self-Taught,None,0,30,175500,Full-Time,Hybrid,Vercel,Mid-size (201–1000),San Francisco,USA,2025-04-19,"At Vercel (Mid-size (201–1000)), our Government team is growing fast. We need a Mobile App Engineer, Government Team who thrives with Crashlytics, In-App Purchases, and Kotlin Multiplatform. You'll ship features across iOS and Android from a shared codebase in a collaborative, fast-paced environment. 11+ years exp · Bootcamp + Self-Taught · Full-Time · Hybrid."
