Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB00038,Staff Database Administrator – DynamoDB/AWS,Database Administrator,Lead,PropTech,DynamoDB/AWS,MariaDB | MongoDB | PostgreSQL | Prometheus | Python | RMAN | MySQL | Redis,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,13,M.Sc. Cybersecurity,Databricks Certified Associate Developer | Cassandra Administrator Associate,2,15,221000,Full-Time,Hybrid,Accenture,Enterprise (5000+),Paris,France,2024-01-14,"Shape the future of PropTech at Accenture. As a Staff Database Administrator – DynamoDB/AWS you will design, optimise, and maintain mission-critical production databases with hands-on mastery of MariaDB and MongoDB. We value deep knowledge of PostgreSQL and a pragmatic, ownership-driven mindset. 13 years' experience required. M.Sc. Cybersecurity preferred. Full-Time | Hybrid."
JOB00039,PostgreSQL DBA,Database Administrator,Mid-Level,Cybersecurity,PostgreSQL/Aurora,Execution Plans | Oracle DB | Cassandra | MariaDB | MySQL | SQL Server | Percona | DynamoDB | Monitoring,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,5,M.Sc. Computer Science,AWS Database Specialty | MongoDB Certified DBA Associate,2,8,94500,Part-Time,Hybrid,Shopify,Large (1001–5000),Bangalore,India,2024-07-11,"We're looking for a PostgreSQL DBA at Shopify to power our Cybersecurity platform. Day-to-day, you'll manage backup, recovery, and DR runbooks with deep expertise in Execution Plans and Oracle DB. You bring 5+ years, strong Cassandra skills, and a M.Sc. Computer Science (or equivalent). Part-Time | Hybrid | Large (1001–5000)."
JOB00040,Staff Mobile Engineer – Kotlin/MVVM,Mobile App Developer,Senior,EdTech,Kotlin/MVVM,Sentry | Core Data | CoreML | Kotlin Multiplatform | Unit & UI Testing | Crashlytics | Flutter | Push Notifications,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,6,M.Sc. Data Science,iOS App Development with SwiftUI (Apple) | Firebase Associate,2,23,163500,Contract,On-Site,Uber,Large (1001–5000),Sydney,Australia,2024-05-26,"At Uber (Large (1001–5000)), our EdTech team is growing fast. We need a Staff Mobile Engineer – Kotlin/MVVM who thrives with Sentry, Core Data, and CoreML. You'll build and release polished mobile features in a collaborative, fast-paced environment. 6+ years exp · M.Sc. Data Science · Contract · On-Site."
JOB00041,Senior Production ML Engineer – CUDA/PyTorch,Machine Learning Engineer,Senior,E-commerce,CUDA/PyTorch,Tecton | Python | CUDA | MLflow | Feature Stores | LoRA / PEFT | Model Quantization,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,8,Associate Degree in Computer Science,Google Professional ML Engineer,1,9,227500,Full-Time,Remote,Razorpay,Mid-size (201–1000),Seattle,USA,2024-08-02,"Join Razorpay's E-commerce division as a Senior Production ML Engineer – CUDA/PyTorch. You'll optimise model latency, throughput, and cost at scale leveraging Tecton, Python, and CUDA across a high-scale, distributed environment. Required: 8 years' experience, Associate Degree in Computer Science. Full-Time, Remote."
JOB00042,Sr. Cloud DBA – MySQL/RDS,Database Administrator,Senior,FinTech,MySQL/RDS,Aurora | Percona | Shell Scripting | Liquibase | MySQL | SQL Tuning | PostgreSQL | Database Migration,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,6,M.Sc. Artificial Intelligence,AWS Database Specialty,1,14,139000,Contract,On-Site,Adobe,Enterprise (5000+),Sydney,Australia,2024-08-12,"At Adobe (Enterprise (5000+)), our FinTech team is growing fast. We need a Sr. Cloud DBA – MySQL/RDS who thrives with Aurora, Percona, and Shell Scripting. You'll manage backup, recovery, and DR runbooks in a collaborative, fast-paced environment. 6+ years exp · M.Sc. Artificial Intelligence · Contract · On-Site."
JOB00043,Principal Platform Backend Engineer – Ruby/Rails,Backend Developer,Lead,Gaming,Ruby/Rails,DynamoDB | Gin | Go | PostgreSQL | Event Sourcing | GraphQL | API Versioning | Microservices,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,14,M.Sc. Machine Learning,None,0,18,229500,Contract,Remote,Uber,Large (1001–5000),Los Angeles,USA,2024-03-11,"Shape the future of Gaming at Uber. As a Principal Platform Backend Engineer – Ruby/Rails you will optimise database queries, caching layers, and throughput with hands-on mastery of DynamoDB and Gin. We value deep knowledge of Go and a pragmatic, ownership-driven mindset. 14 years' experience required. M.Sc. Machine Learning preferred. Contract | Remote."
JOB00044,Senior Mobile App Engineer (React Native/TypeScript),Mobile App Developer,Senior,Cybersecurity,React Native/TypeScript,Expo | MVI | React Native | ARKit | Amplitude | Room DB | Sentry | App Store Connect,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,8,Associate Degree in Computer Science,Apple Development with Swift Certification,1,16,178000,Full-Time,Remote,Supabase,Startup (1–50),San Francisco,USA,2024-02-21,"We're looking for a Senior Mobile App Engineer (React Native/TypeScript) at Supabase to power our Cybersecurity platform. Day-to-day, you'll build and release polished mobile features with deep expertise in Expo and MVI. You bring 8+ years, strong React Native skills, and a Associate Degree in Computer Science (or equivalent). Full-Time | Remote | Startup (1–50)."
JOB00045,Staff Software Engineer – TypeScript/React,Software Engineer,Lead,Real Estate,TypeScript/React,AWS | Docker | Microservices | MySQL | WebSockets | CI/CD | Elasticsearch | System Design,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,11,B.Sc. Mathematics,CKA,1,28,234500,Freelance,Remote,Wix,Large (1001–5000),San Francisco,USA,2024-03-14,"At Wix (Large (1001–5000)), our Real Estate team is growing fast. We need a Staff Software Engineer – TypeScript/React who thrives with AWS, Docker, and Microservices. You'll optimise full-stack performance in a collaborative, fast-paced environment. 11+ years exp · B.Sc. Mathematics · Freelance · Remote."
JOB00046,"Sr. Data Scientist, Travel & Hospitality Analytics",Data Scientist,Senior,Travel & Hospitality,R/Statistics,Seaborn | Databricks | Looker | NLP | Snowflake | Data Storytelling | NumPy | PyTorch | R | Probability,Python | SQL | Machine Learning | Statistics | Feature Engineering,6,M.Sc. Data Science,IBM Data Science Professional Certificate,1,25,173000,Full-Time,On-Site,Notion,Small (51–200),Sydney,Australia,2024-10-13,"At Notion (Small (51–200)), our Travel & Hospitality team is growing fast. We need a Sr. Data Scientist, Travel & Hospitality Analytics who thrives with Seaborn, Databricks, and Looker. You'll model complex business problems statistically in a collaborative, fast-paced environment. 6+ years exp · M.Sc. Data Science · Full-Time · On-Site."
JOB00047,Penetration Tester / Red Team,Cybersecurity Analyst,Mid-Level,Media & Advertising,Palo Alto/Fortinet,Zero Trust | SOAR | OSINT | Malware Analysis | DLP | Forensics | SIEM | GCP Security Command Center | Red Team/Blue Team,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,4,B.Sc. Physics (CS minor),None,0,10,108000,Full-Time,Remote,Infosys,Enterprise (5000+),Nairobi,Kenya,2024-09-05,"Shape the future of Media & Advertising at Infosys. As a Penetration Tester / Red Team you will conduct vulnerability assessments and adversarial simulations with hands-on mastery of Zero Trust and SOAR. We value deep knowledge of OSINT and a pragmatic, ownership-driven mindset. 4 years' experience required. B.Sc. Physics (CS minor) preferred. Full-Time | Remote."
JOB00048,Mid-Level AI/ML Engineer (E-commerce),Machine Learning Engineer,Mid-Level,E-commerce,TensorFlow/Kubeflow,TorchServe | AWS | FastAPI | CUDA | Vector DBs | Prometheus,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,3,B.Sc. Cognitive Science,AWS Certified Data Engineer | CKA,2,8,128500,Full-Time,Hybrid,Vercel,Small (51–200),Copenhagen,Denmark,2024-09-01,"Vercel is scaling its E-commerce infrastructure and needs a talented Mid-Level AI/ML Engineer (E-commerce). Core stack: TorchServe, AWS, FastAPI. You'll productionise and monitor ML models, partner cross-functionally, and set technical standards. 3+ yrs exp. B.Sc. Cognitive Science. Full-Time · Hybrid · Small (51–200)."
JOB00049,Staff Mobile Engineer – Swift/UIKit,Mobile App Developer,Lead,Media & Advertising,Swift/UIKit,Room DB | SwiftUI | App Store Connect | MVVM | CI/CD (Bitrise/GitHub Actions) | WebView | Dart,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,14,Bootcamp + Self-Taught,Google UX Design Certificate | Kotlin Developer Certification (JetBrains),2,11,247500,Full-Time,On-Site,N26,Mid-size (201–1000),Nairobi,Kenya,2024-06-17,"N26 is scaling its Media & Advertising infrastructure and needs a talented Staff Mobile Engineer – Swift/UIKit. Core stack: Room DB, SwiftUI, App Store Connect. You'll build and release polished mobile features, partner cross-functionally, and set technical standards. 14+ yrs exp. Bootcamp + Self-Taught. Full-Time · On-Site · Mid-size (201–1000)."
JOB00050,Senior Vue.js Developer – React/Storybook,Frontend Developer,Senior,Manufacturing,React/Storybook,Next.js | Turbopack | Design Systems | Testing Library | Jest | HTML5 | React Query | React | Progressive Web Apps,React | TypeScript | HTML/CSS | Web Performance | Accessibility,6,B.Sc. Physics (CS minor),Google Lighthouse Performance Certification | Scrimba React Certification,2,17,172000,Full-Time,Remote,Notion,Small (51–200),Boston,USA,2024-01-25,"We're looking for a Senior Vue.js Developer – React/Storybook at Notion to power our Manufacturing platform. Day-to-day, you'll drive web performance and Core Web Vitals improvements with deep expertise in Next.js and Turbopack. You bring 6+ years, strong Design Systems skills, and a B.Sc. Physics (CS minor) (or equivalent). Full-Time | Remote | Small (51–200)."
JOB00051,Staff Mobile Engineer – Flutter/Dart,Mobile App Developer,Senior,BioTech,Flutter/Dart,Swift | App Store Connect | MVI | Deep Linking | REST APIs | Unit & UI Testing | Room DB | ARKit | Expo,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,8,B.Eng. Electrical Engineering,None,0,7,182000,Full-Time,On-Site,Infosys,Enterprise (5000+),Mumbai,India,2024-05-23,"Join Infosys's BioTech division as a Staff Mobile Engineer – Flutter/Dart. You'll profile and resolve performance, memory, and crash issues leveraging Swift, App Store Connect, and MVI across a high-scale, distributed environment. Required: 8 years' experience, B.Eng. Electrical Engineering. Full-Time, On-Site."
JOB00052,Principal Application Security Engineer – SOAR/XSOAR,Cybersecurity Analyst,Principal / Staff,Energy,SOAR/XSOAR,AWS Security | ISO 27001 | Vulnerability Assessment | Threat Hunting | SOAR | OSINT | OWASP,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,18,B.Eng. Electronics & Communication,CISSP | CEH (Certified Ethical Hacker),2,9,298000,Full-Time,Remote,Revolut,Large (1001–5000),Cape Town,South Africa,2024-01-11,"Revolut (Large (1001–5000)) is hiring a Principal Application Security Engineer – SOAR/XSOAR to join our Energy engineering team. You will develop SIEM detection rules and threat-hunting playbooks using AWS Security, ISO 27001, and Vulnerability Assessment. We expect 18+ years of experience and a degree in B.Eng. Electronics & Communication. Full-Time · Remote."
JOB00053,UI Engineer (React/TypeScript),Frontend Developer,Mid-Level,Cybersecurity,React/TypeScript,Styled-Components | Core Web Vitals | HTML5 | Vite | Tailwind CSS | Framer Motion | Webpack,React | TypeScript | HTML/CSS | Web Performance | Accessibility,3,M.Sc. Computer Science,WCAG Accessibility Specialist,1,14,96000,Full-Time,Remote,Revolut,Large (1001–5000),Boston,USA,2025-02-15,"Revolut (Large (1001–5000)) is hiring a UI Engineer (React/TypeScript) to join our Cybersecurity engineering team. You will optimise Core Web Vitals and client-side rendering performance using Styled-Components, Core Web Vitals, and HTML5. We expect 3+ years of experience and a degree in M.Sc. Computer Science. Full-Time · Remote."
JOB00054,Senior Infrastructure Engineer (Prometheus/Grafana),DevOps Engineer,Senior,Government,Prometheus/Grafana,Trivy | Consul | Python | Kubernetes | Linux | Falco | Datadog | Loki | Nginx | Pulumi,Docker | Kubernetes | Terraform | CI/CD | Linux,7,Ph.D. Artificial Intelligence,Docker Certified Associate,1,2,186500,Full-Time,On-Site,Oracle,Enterprise (5000+),Paris,France,2024-05-26,"Oracle is scaling its Government infrastructure and needs a talented Senior Infrastructure Engineer (Prometheus/Grafana). Core stack: Trivy, Consul, Python. You'll monitor and improve system availability, partner cross-functionally, and set technical standards. 7+ yrs exp. Ph.D. Artificial Intelligence. Full-Time · On-Site · Enterprise (5000+)."
JOB00055,Associate Database Engineer – Redis/Caching,Database Administrator,Junior,SaaS,Redis/Caching,pgBadger | TimescaleDB | Aurora | MongoDB | PostgreSQL | Vitess | YugabyteDB | TDE | Execution Plans | RMAN,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,2,B.Sc. Software Engineering,Cassandra Administrator Associate | Microsoft DP-300 Azure DBA | MongoDB Certified DBA Associate | IBM Db2 Database Administrator | Databricks Certified Associate Developer,5,5,67000,Full-Time,On-Site,CrowdStrike,Large (1001–5000),Melbourne,Australia,2024-09-26,"CrowdStrike is scaling its SaaS infrastructure and needs a talented Associate Database Engineer – Redis/Caching. Core stack: pgBadger, TimescaleDB, Aurora. You'll manage backup, recovery, and DR runbooks, partner cross-functionally, and set technical standards. 2+ yrs exp. B.Sc. Software Engineering. Full-Time · On-Site · Large (1001–5000)."
JOB00056,Staff Production ML Engineer – SageMaker/AWS,Machine Learning Engineer,Lead,BioTech,SageMaker/AWS,Ray | SQL | TorchServe | AWS | FastAPI | Vector DBs | Git | Dask,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,10,Bootcamp + Self-Taught,None,0,18,279500,Full-Time,Hybrid,Twilio,Mid-size (201–1000),Chicago,USA,2024-07-16,"Twilio (Mid-size (201–1000)) is hiring a Staff Production ML Engineer – SageMaker/AWS to join our BioTech engineering team. You will build end-to-end training and model-serving pipelines using Ray, SQL, and TorchServe. We expect 10+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · Hybrid."
JOB00057,"Associate Data Scientist, Growth & Experimentation",Data Scientist,Junior,Telecommunications,Python/PyTorch,PyTorch | Deep Learning | Databricks | A/B Testing | Feature Engineering | NumPy | SQL | MLflow,Python | SQL | Machine Learning | Statistics | Feature Engineering,2,B.Sc. Physics (CS minor),Coursera ML Specialization (Andrew Ng) | Google Professional ML Engineer | SAS Certified Data Scientist,3,16,70500,Contract,On-Site,TCS,Enterprise (5000+),Vancouver,Canada,2025-04-27,"TCS (Enterprise (5000+)) is hiring a Associate Data Scientist, Growth & Experimentation to join our Telecommunications engineering team. You will design and run rigorous A/B experiments at scale using PyTorch, Deep Learning, and Databricks. We expect 2+ years of experience and a degree in B.Sc. Physics (CS minor). Contract · On-Site."
